date,event,location,result,fighter1,fighter2,method_of_victory,fight_duration,fight_format,f1_knockdown,f2_knockdown,f1_sig_strike_land,f2_sig_strike_land,f1_sig_strike_att,f2_sig_strike_att,f1_total_strike_land,f2_total_strike_land,f1_total_strike_att,f2_total_strike_att,f1_takedown_land,f2_takedown_land,f1_takedown_att,f2_takedown_att,f1_sub_att,f2_sub_att,f1_reversal,f2_reversal,f1_control_time,f2_control_time
"May 20, 2023",UFC Fight Night: Dern vs. Hill,"Las Vegas, Nevada, USA",0,Takashi Sato,Themba Gorimbo,Decision - Unanimous,900,3,0,1,30,33,47,56,56,110,76,158,2,3,6,8,0,0,1,2,141,675
"May 13, 2023",UFC Fight Night: Rozenstruik vs. Almeida,"Charlotte, North Carolina, USA",0,Jairzinho Rozenstruik,Jailton Almeida,Submission,223,5,0,0,0,4,2,7,3,14,6,19,0,1,0,2,0,1,0,0,0,189
"May 13, 2023",UFC Fight Night: Rozenstruik vs. Almeida,"Charlotte, North Carolina, USA",0,Anthony Smith,Johnny Walker,Decision - Unanimous,900,3,0,0,38,92,92,192,41,99,95,204,1,1,3,1,0,0,0,0,82,32
"May 13, 2023",UFC Fight Night: Rozenstruik vs. Almeida,"Charlotte, North Carolina, USA",1,Karl Williams,Chase Sherman,Decision - Unanimous,900,3,0,0,70,54,165,158,85,64,191,170,1,0,10,0,0,0,0,0,155,12
"May 20, 2023",UFC Fight Night: Dern vs. Hill,"Las Vegas, Nevada, USA",0,Ilir Latifi,Rodrigo Nascimento,Decision - Split,900,3,0,0,49,68,77,152,76,76,105,160,2,0,7,0,0,0,0,0,230,0
"May 20, 2023",UFC Fight Night: Dern vs. Hill,"Las Vegas, Nevada, USA",1,Natalia Silva,Victoria Leonardo,KO/TKO,178,3,1,0,20,7,45,18,21,7,46,18,0,0,0,1,0,0,0,0,16,0
"May 20, 2023",UFC Fight Night: Dern vs. Hill,"Las Vegas, Nevada, USA",1,Karolina Kowalkiewicz,Vanessa Demopoulos,Decision - Unanimous,900,3,0,0,139,68,237,221,148,83,249,237,0,0,0,4,0,0,0,0,112,0
"May 20, 2023",UFC Fight Night: Dern vs. Hill,"Las Vegas, Nevada, USA",0,Orion Cosce,Gilbert Urbina,KO/TKO,475,3,0,1,16,51,32,82,28,100,48,139,0,2,0,2,0,1,0,0,5,186
"May 20, 2023",UFC Fight Night: Dern vs. Hill,"Las Vegas, Nevada, USA",0,Maheshate,Viacheslav Borshchev,KO/TKO,457,3,0,3,32,85,109,148,33,85,110,148,0,0,2,0,0,0,0,0,0,9
"May 20, 2023",UFC Fight Night: Dern vs. Hill,"Las Vegas, Nevada, USA",1,Chase Hooper,Nick Fiore,Decision - Unanimous,900,3,0,0,149,51,245,90,217,58,340,98,1,4,10,8,1,0,1,0,234,287
"May 20, 2023",UFC Fight Night: Dern vs. Hill,"Las Vegas, Nevada, USA",0,Emily Ducote,Loopy Godinez,Decision - Unanimous,900,3,0,0,112,132,270,246,117,133,275,248,0,1,4,3,0,0,0,0,11,13
"May 20, 2023",UFC Fight Night: Dern vs. Hill,"Las Vegas, Nevada, USA",1,Diego Ferreira,Michael Johnson,KO/TKO,410,3,1,0,30,32,71,58,30,32,71,58,0,0,2,0,0,0,0,0,1,0
"May 20, 2023",UFC Fight Night: Dern vs. Hill,"Las Vegas, Nevada, USA",0,Andre Fialho,Joaquin Buckley,KO/TKO,555,3,0,1,22,26,51,89,22,27,51,90,0,2,0,3,0,0,0,0,7,23
"April 15, 2023",UFC Fight Night: Holloway vs. Allen,"Kansas City, Missouri, USA",0,Bruna Brasil,Denise Gomes,KO/TKO,462,3,0,1,15,54,22,93,43,94,50,133,0,3,1,3,0,0,0,0,79,233
"May 20, 2023",UFC Fight Night: Dern vs. Hill,"Las Vegas, Nevada, USA",0,Edmen Shahbazyan,Anthony Hernandez,KO/TKO,661,3,0,0,30,63,51,88,33,77,55,105,1,6,1,15,1,4,0,0,41,431
"May 20, 2023",UFC Fight Night: Dern vs. Hill,"Las Vegas, Nevada, USA",1,Mackenzie Dern,Angela Hill,Decision - Unanimous,1500,5,1,0,126,66,210,108,247,94,340,142,3,0,9,0,0,0,0,0,792,431
"April 15, 2023",UFC Fight Night: Holloway vs. Allen,"Kansas City, Missouri, USA",1,Bill Algeo,TJ Brown,Submission,400,3,1,0,64,46,110,91,77,49,123,94,1,1,1,2,1,0,0,1,102,39
"April 15, 2023",UFC Fight Night: Holloway vs. Allen,"Kansas City, Missouri, USA",1,Gillian Robertson,Piera Rodriguez,Submission,561,3,0,0,26,12,39,33,46,25,62,47,2,1,3,1,1,0,0,0,383,54
"April 15, 2023",UFC Fight Night: Holloway vs. Allen,"Kansas City, Missouri, USA",0,Aaron Phillips,Gaston Bolanos,Decision - Unanimous,900,3,0,0,17,63,39,127,79,69,104,135,3,0,5,0,1,0,0,1,361,96
"April 15, 2023",UFC Fight Night: Holloway vs. Allen,"Kansas City, Missouri, USA",1,Zak Cummings,Ed Herman,KO/TKO,853,3,3,0,100,54,175,117,114,71,189,141,0,0,0,1,0,0,0,0,198,0
"April 15, 2023",UFC Fight Night: Holloway vs. Allen,"Kansas City, Missouri, USA",0,Lando Vannata,Daniel Zellhuber,Decision - Unanimous,900,3,0,1,51,78,91,207,51,84,91,225,0,0,3,1,0,0,0,0,6,104
"April 15, 2023",UFC Fight Night: Holloway vs. Allen,"Kansas City, Missouri, USA",1,Edson Barboza,Billy Quarantillo,KO/TKO,157,3,1,0,21,19,33,42,21,20,33,43,0,0,0,2,0,0,0,0,2,39
"April 15, 2023",UFC Fight Night: Holloway vs. Allen,"Kansas City, Missouri, USA",0,Clay Guida,Rafa Garcia,Decision - Unanimous,900,3,0,0,63,141,252,287,63,143,252,289,0,0,3,1,0,0,0,0,0,20
"April 15, 2023",UFC Fight Night: Holloway vs. Allen,"Kansas City, Missouri, USA",1,Brandon Royval,Matheus Nicolau,KO/TKO,129,3,1,0,13,2,22,5,13,2,22,5,0,0,0,0,0,0,0,0,7,0
"April 15, 2023",UFC Fight Night: Holloway vs. Allen,"Kansas City, Missouri, USA",0,Tanner Boser,Ion Cutelaba,KO/TKO,125,3,0,0,5,30,16,40,5,30,16,40,0,1,0,1,0,0,0,0,0,17
"April 15, 2023",UFC Fight Night: Holloway vs. Allen,"Kansas City, Missouri, USA",1,Pedro Munhoz,Chris Gutierrez,Decision - Unanimous,900,3,1,0,60,77,174,133,74,79,188,135,0,0,1,0,0,0,0,0,174,6
"April 15, 2023",UFC Fight Night: Holloway vs. Allen,"Kansas City, Missouri, USA",0,Dustin Jacoby,Azamat Murzakanov,Decision - Unanimous,900,3,0,1,64,67,131,127,96,70,167,130,1,1,6,5,0,0,0,0,186,16
"April 22, 2023",UFC Fight Night: Pavlovich vs. Blaydes,"Las Vegas, Nevada, USA",0,Ricky Glenn,Christos Giagos,KO/TKO,95,3,0,1,2,9,11,16,2,9,11,16,0,0,0,0,0,0,0,0,0,2
"April 15, 2023",UFC Fight Night: Holloway vs. Allen,"Kansas City, Missouri, USA",1,Max Holloway,Arnold Allen,Decision - Unanimous,1500,5,0,0,147,76,262,225,149,80,264,229,0,0,0,0,0,0,0,0,3,42
"April 22, 2023",UFC Fight Night: Pavlovich vs. Blaydes,"Las Vegas, Nevada, USA",0,King Green,Jared Gordon,Could Not Continue,275,3,0,0,23,17,69,53,23,17,69,53,0,0,1,1,0,0,0,0,1,0
"April 22, 2023",UFC Fight Night: Pavlovich vs. Blaydes,"Las Vegas, Nevada, USA",0,Brad Tavares,Bruno Silva,KO/TKO,215,3,0,1,15,23,64,51,15,24,65,52,0,0,0,0,0,0,0,0,0,2
"March 25, 2023",UFC Fight Night: Vera vs. Sandhagen,"San Antonio, Texas, USA",1,Victor Altamirano,Vinicius Salvador,Decision - Unanimous,900,3,0,0,62,47,118,130,109,83,171,168,3,1,22,6,0,0,0,0,304,21
"April 22, 2023",UFC Fight Night: Pavlovich vs. Blaydes,"Las Vegas, Nevada, USA",0,Rani Yahya,Montel Jackson,KO/TKO,222,3,0,1,7,9,21,21,7,10,22,23,0,0,3,0,0,0,0,0,8,77
"April 22, 2023",UFC Fight Night: Pavlovich vs. Blaydes,"Las Vegas, Nevada, USA",1,Iasmin Lucindo,Brogan Walker,Decision - Unanimous,900,3,0,0,53,29,118,145,57,31,123,149,4,0,5,0,0,0,0,0,46,64
"March 25, 2023",UFC Fight Night: Vera vs. Sandhagen,"San Antonio, Texas, USA",1,Trevin Giles,Preston Parsons,Decision - Split,900,3,0,0,55,42,108,95,71,62,129,130,0,3,1,11,0,3,2,1,254,316
"April 22, 2023",UFC Fight Night: Pavlovich vs. Blaydes,"Las Vegas, Nevada, USA",1,Jeremiah Wells,Matthew Semelsberger,Decision - Split,900,3,0,2,36,20,76,37,86,39,158,59,6,0,10,1,0,0,0,0,672,89
"March 25, 2023",UFC Fight Night: Vera vs. Sandhagen,"San Antonio, Texas, USA",0,Steven Peterson,Lucas Alexander,Decision - Unanimous,900,3,0,1,26,85,101,158,27,86,102,159,0,0,4,0,0,0,0,0,31,55
"March 25, 2023",UFC Fight Night: Vera vs. Sandhagen,"San Antonio, Texas, USA",1,CJ Vergara,Daniel Lacerda,KO/TKO,544,3,0,2,83,48,144,117,98,51,164,120,0,1,0,2,1,2,0,0,174,40
"March 25, 2023",UFC Fight Night: Vera vs. Sandhagen,"San Antonio, Texas, USA",1,Daniel Pineda,Tucker Lutz,Submission,470,3,1,0,24,28,45,78,41,33,66,84,1,0,2,4,2,0,0,0,140,87
"April 22, 2023",UFC Fight Night: Pavlovich vs. Blaydes,"Las Vegas, Nevada, USA",1,Sergei Pavlovich,Curtis Blaydes,KO/TKO,188,5,1,0,36,14,85,56,36,14,85,56,0,0,0,1,0,0,0,0,2,0
"March 25, 2023",UFC Fight Night: Vera vs. Sandhagen,"San Antonio, Texas, USA",0,Chidi Njokuani,Albert Duraev,Decision - Split,900,3,0,0,40,45,99,123,44,68,104,159,0,2,0,3,0,0,0,0,0,242
"March 25, 2023",UFC Fight Night: Vera vs. Sandhagen,"San Antonio, Texas, USA",0,Andrea Lee,Maycee Barber,Decision - Split,900,3,0,0,39,48,103,127,57,66,125,158,5,2,5,2,0,0,0,1,320,45
"March 25, 2023",UFC Fight Night: Vera vs. Sandhagen,"San Antonio, Texas, USA",1,Holly Holm,Yana Santos,Decision - Unanimous,900,3,0,0,32,21,63,46,105,120,163,185,4,0,6,0,0,0,0,0,589,79
"April 08, 2023",UFC 287: Pereira vs. Adesanya 2,"Miami, Florida, USA",0,Cynthia Calvillo,Loopy Godinez,Decision - Split,900,3,0,0,104,87,333,180,107,93,338,188,1,0,2,2,0,0,0,0,75,1
"March 25, 2023",UFC Fight Night: Vera vs. Sandhagen,"San Antonio, Texas, USA",1,Nate Landwehr,Austin Lingo,Submission,551,3,0,0,64,48,153,146,68,50,160,148,1,0,2,0,1,0,0,0,24,0
"April 08, 2023",UFC 287: Pereira vs. Adesanya 2,"Miami, Florida, USA",0,Michelle Waterson-Gomez,Luana Pinheiro,Decision - Split,900,3,0,0,61,44,188,122,70,48,199,132,1,0,2,5,0,0,0,0,61,85
"April 08, 2023",UFC 287: Pereira vs. Adesanya 2,"Miami, Florida, USA",1,Ignacio Bahamondes,Trey Ogden,Decision - Unanimous,900,3,0,0,99,42,200,109,99,42,200,109,0,0,0,1,0,0,0,0,0,0
"April 08, 2023",UFC 287: Pereira vs. Adesanya 2,"Miami, Florida, USA",0,Gerald Meerschaert,Joe Pyfer,KO/TKO,195,3,0,0,10,14,21,24,10,14,21,24,0,0,0,0,0,0,0,0,0,16
"March 25, 2023",UFC Fight Night: Vera vs. Sandhagen,"San Antonio, Texas, USA",0,Marlon Vera,Cory Sandhagen,Decision - Split,1500,5,0,0,58,128,158,280,73,187,177,378,0,3,1,12,1,0,0,0,9,428
"April 08, 2023",UFC 287: Pereira vs. Adesanya 2,"Miami, Florida, USA",0,Chris Curtis,Kelvin Gastelum,Decision - Unanimous,900,3,0,0,70,83,201,188,80,88,216,195,0,0,0,3,0,0,0,0,1,81
"April 08, 2023",UFC 287: Pereira vs. Adesanya 2,"Miami, Florida, USA",1,Kevin Holland,Santiago Ponzinibbio,KO/TKO,796,3,1,0,66,44,197,104,67,44,198,104,0,0,0,0,0,0,0,0,3,7
"April 08, 2023",UFC 287: Pereira vs. Adesanya 2,"Miami, Florida, USA",1,Rob Font,Adrian Yanez,KO/TKO,177,3,1,0,33,25,75,54,33,25,75,54,0,0,1,0,0,0,0,0,4,0
"April 08, 2023",UFC 287: Pereira vs. Adesanya 2,"Miami, Florida, USA",1,Gilbert Burns,Jorge Masvidal,Decision - Unanimous,900,3,0,0,42,39,99,91,72,77,135,130,4,0,6,0,0,0,0,0,341,5
"April 08, 2023",UFC 287: Pereira vs. Adesanya 2,"Miami, Florida, USA",0,Raul Rosas Jr.,Christian Rodriguez,Decision - Unanimous,900,3,0,0,2,29,19,52,2,83,19,115,3,1,16,1,1,0,0,0,290,450
"April 08, 2023",UFC 287: Pereira vs. Adesanya 2,"Miami, Florida, USA",0,Alex Pereira,Israel Adesanya,KO/TKO,561,5,0,1,49,41,85,96,49,41,85,96,0,0,0,0,0,0,0,0,0,3
"August 12, 2023",UFC Fight Night: Luque vs. Dos Anjos,"Las Vegas, Nevada, USA",0,Juliana Miller,Luana Santos,KO/TKO,221,3,0,0,24,63,75,105,25,64,77,106,0,0,2,0,0,0,0,0,29,26
"August 12, 2023",UFC Fight Night: Luque vs. Dos Anjos,"Las Vegas, Nevada, USA",1,Da'Mon Blackshear,Jose Johnson,Submission,227,3,0,0,18,8,30,12,30,16,46,21,2,0,4,0,1,0,0,0,177,0
"September 02, 2023",UFC Fight Night: Gane vs. Spivac,"Paris, Ile-de-France, France",1,Farid Basharat,Kleydson Rodrigues,Submission,255,3,0,0,4,7,6,8,25,25,36,26,2,0,5,0,1,0,0,0,195,30
"September 02, 2023",UFC Fight Night: Gane vs. Spivac,"Paris, Ile-de-France, France",0,Zarah Fairn,Jacqueline Cavalcanti,Decision - Unanimous,900,3,0,0,39,126,259,221,39,127,259,222,0,0,2,1,0,0,0,0,4,8
"September 02, 2023",UFC Fight Night: Gane vs. Spivac,"Paris, Ile-de-France, France",1,Ange Loosa,Rhys McKee,Decision - Unanimous,900,3,0,0,98,77,182,183,124,90,220,198,6,0,10,0,0,0,0,0,367,5
"October 14, 2023",UFC Fight Night: Yusuff vs. Barboza,"Las Vegas, Nevada, USA",0,Ashley Yoder,Emily Ducote,Decision - Unanimous,900,3,0,0,102,117,269,210,105,119,276,213,0,1,3,1,0,0,0,0,9,3
"September 02, 2023",UFC Fight Night: Gane vs. Spivac,"Paris, Ile-de-France, France",1,Nora Cornolle,Joselyne Edwards,Decision - Unanimous,900,3,0,0,40,18,77,42,85,75,134,120,0,5,0,8,0,1,3,0,131,522
"September 16, 2023",UFC Fight Night: Grasso vs. Shevchenko 2,"Las Vegas, Nevada, USA",1,Josefine Knutsson,Marnic Mann,Decision - Unanimous,900,3,0,0,81,8,128,29,147,39,206,64,3,0,4,2,0,0,0,0,649,33
"October 07, 2023",UFC Fight Night: Dawson vs. Green,"Las Vegas, Nevada, USA",0,Montana De La Rosa,JJ Aldrich,Decision - Unanimous,900,3,0,0,67,65,204,135,70,66,209,136,0,0,1,0,0,0,0,0,0,22
"September 02, 2023",UFC Fight Night: Gane vs. Spivac,"Paris, Ile-de-France, France",1,Taylor Lapilus,Caolan Loughran,Decision - Unanimous,900,3,0,0,84,48,163,132,87,70,166,166,0,2,0,11,0,0,0,0,18,386
"October 07, 2023",UFC Fight Night: Dawson vs. Green,"Las Vegas, Nevada, USA",1,Aoriqileng,Johnny Munoz,Decision - Unanimous,900,3,1,0,44,7,66,36,120,31,159,73,2,4,4,11,0,3,0,0,339,270
"October 07, 2023",UFC Fight Night: Dawson vs. Green,"Las Vegas, Nevada, USA",1,Nate Maness,Mateus Mendonca,KO/TKO,280,3,0,0,29,3,35,7,103,9,114,16,0,0,0,3,0,0,0,0,91,74
"September 16, 2023",UFC Fight Night: Grasso vs. Shevchenko 2,"Las Vegas, Nevada, USA",0,Alex Reyes,Charlie Campbell,KO/TKO,218,3,0,1,14,43,38,72,15,43,39,72,0,0,2,0,0,0,0,0,1,2
"December 16, 2023",UFC 296: Edwards vs. Covington,"Las Vegas, Nevada, USA",0,Martin Buday,Shamil Gaziev,KO/TKO,356,3,0,0,8,49,20,98,13,60,26,114,0,0,2,0,0,0,0,0,20,138
"October 07, 2023",UFC Fight Night: Dawson vs. Green,"Las Vegas, Nevada, USA",1,Vanessa Demopoulos,Kanako Murata,Decision - Unanimous,900,3,0,0,31,34,65,64,86,70,144,116,0,5,1,6,0,0,1,0,42,610
"December 16, 2023",UFC 296: Edwards vs. Covington,"Las Vegas, Nevada, USA",1,Tagir Ulanbekov,Cody Durden,Submission,565,3,1,0,24,32,41,43,45,55,63,67,2,0,2,0,5,0,1,0,363,36
"December 16, 2023",UFC 296: Edwards vs. Covington,"Las Vegas, Nevada, USA",1,Andre Fili,Lucas Almeida,KO/TKO,212,3,1,0,20,10,36,25,25,10,42,25,0,0,0,0,0,0,0,0,15,0
"November 18, 2023",UFC Fight Night: Allen vs. Craig,"Las Vegas, Nevada, USA",0,Charles Johnson,Rafael Estevam,Decision - Unanimous,900,3,0,0,72,18,109,43,116,35,161,77,0,3,0,22,0,1,1,0,43,563
"October 07, 2023",UFC Fight Night: Dawson vs. Green,"Las Vegas, Nevada, USA",1,Karolina Kowalkiewicz,Diana Belbita,Decision - Unanimous,900,3,0,0,141,99,267,261,155,108,283,270,1,2,6,2,0,0,1,1,135,53
"December 16, 2023",UFC 296: Edwards vs. Covington,"Las Vegas, Nevada, USA",0,Casey O'Neill,Ariane da Silva,Submission,378,3,0,0,31,64,74,127,32,86,75,152,0,1,2,1,0,1,0,0,20,58
"January 13, 2024",UFC Fight Night: Ankalaev vs. Walker 2,"Las Vegas, Nevada, USA",1,Nikolas Motta,Tom Nolan,KO/TKO,63,3,1,0,21,12,40,20,21,12,40,20,0,0,0,0,0,0,0,0,9,0
"January 13, 2024",UFC Fight Night: Ankalaev vs. Walker 2,"Las Vegas, Nevada, USA",0,Westin Wilson,Jean Silva,KO/TKO,252,3,0,1,11,25,36,36,11,25,36,36,0,1,3,1,0,0,0,0,4,8
"January 13, 2024",UFC Fight Night: Ankalaev vs. Walker 2,"Las Vegas, Nevada, USA",1,Joshua Van,Felipe Bunes,KO/TKO,571,3,1,0,83,50,141,91,154,57,222,101,1,2,1,6,0,0,0,0,74,122
"January 13, 2024",UFC Fight Night: Ankalaev vs. Walker 2,"Las Vegas, Nevada, USA",1,Marcus McGhee,Gaston Bolanos,KO/TKO,509,3,1,0,65,28,123,81,74,28,134,82,1,0,3,0,0,0,0,0,107,4
"January 13, 2024",UFC Fight Night: Ankalaev vs. Walker 2,"Las Vegas, Nevada, USA",1,Farid Basharat,Taylor Lapilus,Decision - Unanimous,900,3,0,0,42,40,100,93,55,41,116,94,5,0,16,0,1,0,0,0,418,2
"January 13, 2024",UFC Fight Night: Ankalaev vs. Walker 2,"Las Vegas, Nevada, USA",0,Phil Hawes,Brunno Ferreira,KO/TKO,295,3,0,1,13,19,27,43,13,24,28,49,0,1,1,4,0,0,0,0,0,97
"January 13, 2024",UFC Fight Night: Ankalaev vs. Walker 2,"Las Vegas, Nevada, USA",0,Matthew Semelsberger,Preston Parsons,Decision - Unanimous,900,3,0,0,28,47,69,87,33,116,77,165,1,7,2,11,2,2,0,1,188,386
"January 13, 2024",UFC Fight Night: Ankalaev vs. Walker 2,"Las Vegas, Nevada, USA",0,Andrei Arlovski,Waldo Cortes Acosta,Decision - Unanimous,900,3,0,0,58,49,127,136,58,50,127,137,0,0,0,0,0,0,0,0,0,0
"January 13, 2024",UFC Fight Night: Ankalaev vs. Walker 2,"Las Vegas, Nevada, USA",0,Ricky Simon,Mario Bautista,Decision - Unanimous,900,3,0,0,45,112,108,270,52,118,115,276,2,0,13,3,0,0,0,0,180,14
"December 16, 2023",UFC 296: Edwards vs. Covington,"Las Vegas, Nevada, USA",1,Alonzo Menifield,Dustin Jacoby,Decision - Unanimous,900,3,1,0,68,93,117,150,95,113,145,171,1,0,2,0,0,0,0,0,123,128
"January 13, 2024",UFC Fight Night: Ankalaev vs. Walker 2,"Las Vegas, Nevada, USA",1,Jim Miller,Gabriel Benitez,Submission,805,3,0,0,80,80,140,182,96,84,157,188,2,0,2,0,1,0,0,0,235,1
"December 16, 2023",UFC 296: Edwards vs. Covington,"Las Vegas, Nevada, USA",1,Irene Aldana,Karol Rosa,Decision - Unanimous,900,3,0,0,145,204,308,350,145,204,308,350,0,0,0,1,0,0,0,0,0,0
"December 16, 2023",UFC 296: Edwards vs. Covington,"Las Vegas, Nevada, USA",1,Cody Garbrandt,Brian Kelleher,KO/TKO,222,3,1,0,20,17,41,25,21,21,42,29,0,0,0,1,0,0,0,0,21,36
"January 13, 2024",UFC Fight Night: Ankalaev vs. Walker 2,"Las Vegas, Nevada, USA",1,Magomed Ankalaev,Johnny Walker,KO/TKO,462,5,1,0,39,24,58,71,39,26,58,73,0,0,0,0,0,0,0,0,5,0
"December 16, 2023",UFC 296: Edwards vs. Covington,"Las Vegas, Nevada, USA",1,Alexandre Pantoja,Brandon Royval,Decision - Unanimous,1500,5,0,0,95,111,156,204,126,281,195,390,8,0,14,1,1,0,0,2,951,47
"December 16, 2023",UFC 296: Edwards vs. Covington,"Las Vegas, Nevada, USA",1,Josh Emmett,Bryce Mitchell,KO/TKO,117,3,1,0,2,0,10,3,2,0,10,3,0,0,0,0,0,0,0,0,3,0
"December 16, 2023",UFC 296: Edwards vs. Covington,"Las Vegas, Nevada, USA",1,Shavkat Rakhmonov,Stephen Thompson,Submission,596,3,0,0,28,16,36,25,73,26,88,37,1,0,5,0,2,0,0,0,465,0
"December 16, 2023",UFC 296: Edwards vs. Covington,"Las Vegas, Nevada, USA",0,Tony Ferguson,Paddy Pimblett,Decision - Unanimous,900,3,0,1,62,106,105,165,90,151,134,217,0,1,0,4,0,0,0,0,0,533
"December 09, 2023",UFC Fight Night: Song vs. Gutierrez,"Las Vegas, Nevada, USA",1,Tatsuro Taira,Carlos Hernandez,KO/TKO,355,3,1,0,33,2,43,4,44,2,60,4,0,0,0,2,0,0,0,0,216,53
"December 16, 2023",UFC 296: Edwards vs. Covington,"Las Vegas, Nevada, USA",1,Leon Edwards,Colby Covington,Decision - Unanimous,1500,5,0,0,57,44,108,126,65,109,116,194,2,2,3,10,2,0,1,0,87,304
"December 09, 2023",UFC Fight Night: Song vs. Gutierrez,"Las Vegas, Nevada, USA",0,Rayanne dos Santos,Talita Alencar,Decision - Split,900,3,0,0,57,36,130,157,80,48,156,176,0,1,1,9,0,0,0,0,14,164
"December 09, 2023",UFC Fight Night: Song vs. Gutierrez,"Las Vegas, Nevada, USA",1,Tim Elliott,Sumudaerji,Submission,242,3,0,0,10,10,21,25,26,10,37,25,1,0,3,0,1,0,0,0,125,0
"December 09, 2023",UFC Fight Night: Song vs. Gutierrez,"Las Vegas, Nevada, USA",0,JunYong Park,Andre Muniz,Decision - Split,900,3,0,0,27,14,60,30,52,35,96,60,0,11,0,14,0,0,2,1,178,574
"December 09, 2023",UFC Fight Night: Song vs. Gutierrez,"Las Vegas, Nevada, USA",1,Luana Santos,Stephanie Egger,Decision - Unanimous,900,3,0,0,53,44,104,115,97,112,161,193,2,1,4,1,0,0,0,0,464,66
"December 09, 2023",UFC Fight Night: Song vs. Gutierrez,"Las Vegas, Nevada, USA",1,Steve Garcia,Melquizael Costa,KO/TKO,361,3,1,0,29,6,49,10,41,20,66,25,0,2,0,10,1,0,0,0,46,281
"December 09, 2023",UFC Fight Night: Song vs. Gutierrez,"Las Vegas, Nevada, USA",1,HyunSung Park,Shannon Ross,KO/TKO,539,3,2,0,50,47,124,115,65,61,154,135,0,0,1,0,0,0,0,0,201,0
"December 09, 2023",UFC Fight Night: Song vs. Gutierrez,"Las Vegas, Nevada, USA",0,Anthony Smith,Khalil Rountree Jr.,KO/TKO,656,3,0,1,47,53,84,114,52,56,89,118,0,0,2,0,0,0,0,0,11,58
"November 11, 2023",UFC 295: Prochazka vs. Pereira,"New York City, New York, USA",1,Joshua Van,Kevin Borjas,Decision - Unanimous,900,3,0,0,156,75,300,197,165,78,311,200,2,0,4,3,0,0,0,1,63,21
"November 11, 2023",UFC 295: Prochazka vs. Pereira,"New York City, New York, USA",1,John Castaneda,Kyung Ho Kang,Decision - Unanimous,900,3,0,0,111,88,179,202,119,88,187,203,3,0,8,0,0,0,0,0,138,0
"November 11, 2023",UFC 295: Prochazka vs. Pereira,"New York City, New York, USA",0,Dennis Buzukja,Jamall Emmers,KO/TKO,49,3,0,1,3,14,7,20,3,14,7,20,0,0,0,0,0,0,0,0,0,3
"December 09, 2023",UFC Fight Night: Song vs. Gutierrez,"Las Vegas, Nevada, USA",0,Song Kenan,Kevin Jousset,Decision - Unanimous,900,3,0,0,62,134,156,235,88,158,188,263,0,1,1,2,0,0,0,0,0,86
"December 09, 2023",UFC Fight Night: Song vs. Gutierrez,"Las Vegas, Nevada, USA",1,Nasrat Haqparast,Jamie Mullarkey,KO/TKO,104,3,2,0,16,8,29,23,18,8,31,23,0,0,0,0,0,0,0,0,5,0
"November 11, 2023",UFC 295: Prochazka vs. Pereira,"New York City, New York, USA",1,Jared Gordon,Mark Madsen,KO/TKO,282,3,1,0,36,35,66,57,54,46,87,69,0,0,0,0,0,0,0,0,19,64
"November 11, 2023",UFC 295: Prochazka vs. Pereira,"New York City, New York, USA",0,Nazim Sadykhov,Viacheslav Borshchev,Decision - Majority,900,3,1,0,91,143,207,241,109,144,228,242,4,0,7,0,0,0,0,0,212,10
"December 09, 2023",UFC Fight Night: Song vs. Gutierrez,"Las Vegas, Nevada, USA",1,Song Yadong,Chris Gutierrez,Decision - Unanimous,1500,5,0,0,77,87,165,145,160,105,283,165,2,0,3,2,0,0,0,0,661,0
"November 11, 2023",UFC 295: Prochazka vs. Pereira,"New York City, New York, USA",0,Tabatha Ricci,Loopy Godinez,Decision - Split,900,3,0,0,84,98,224,221,91,101,232,225,0,0,6,1,0,0,0,0,82,3
"November 11, 2023",UFC 295: Prochazka vs. Pereira,"New York City, New York, USA",1,Mateusz Rebecki,Roosevelt Roberts,Submission,188,3,0,0,10,2,16,7,28,6,38,12,2,0,2,0,1,0,0,1,134,13
"November 11, 2023",UFC 295: Prochazka vs. Pereira,"New York City, New York, USA",1,Diego Lopes,Pat Sabatini,KO/TKO,90,3,1,0,13,7,18,12,13,10,18,16,0,0,1,2,0,0,0,0,2,0
"November 11, 2023",UFC 295: Prochazka vs. Pereira,"New York City, New York, USA",1,Steve Erceg,Alessandro Costa,Decision - Unanimous,900,3,0,0,74,54,125,97,104,85,162,129,1,1,8,6,1,0,1,0,389,74
"November 11, 2023",UFC 295: Prochazka vs. Pereira,"New York City, New York, USA",0,Sergei Pavlovich,Tom Aspinall,KO/TKO,69,5,0,1,1,10,7,14,1,10,7,14,0,0,0,0,0,0,0,0,0,2
"November 11, 2023",UFC 295: Prochazka vs. Pereira,"New York City, New York, USA",0,Matt Frevola,Benoit Saint Denis,KO/TKO,91,3,0,1,5,6,9,11,7,10,12,15,2,0,2,0,0,0,0,1,25,19
"November 11, 2023",UFC 295: Prochazka vs. Pereira,"New York City, New York, USA",0,Jiri Prochazka,Alex Pereira,KO/TKO,548,5,0,1,30,38,53,61,44,49,70,72,1,0,3,0,0,1,0,0,165,8
"November 11, 2023",UFC 295: Prochazka vs. Pereira,"New York City, New York, USA",1,Jessica Andrade,Mackenzie Dern,KO/TKO,495,3,4,0,53,49,107,114,53,50,107,115,0,0,0,4,0,0,0,0,13,0
